조사연도,응답자ID,응답자키
2025,11131123,T25-001856
2025,11131521,T25-001482
2025,11131538,T25-000748
2025,11131705,T25-001910
2025,11131796,T25-001234
2025,11131842,T25-002613
2025,11131917,T25-002182
2025,11131999,T25-001120
2025,11132072,T25-001101
2025,11132232,T25-000725
2025,11132400,T25-001469
2025,11132550,T25-002231
2025,11132612,T25-001093
2025,11132708,T25-001184
2025,11132738,T25-000758
2025,11132995,T25-001048
2025,11133457,T25-002345
2025,11133498,T25-001849
2025,11133507,T25-001951
2025,11133558,T25-000410
2025,11133565,T25-001054
2025,11133601,T25-001023
2025,11133671,T25-000156
2025,11141034,T25-000675
2025,11141039,T25-001652
2025,11141146,T25-001193
2025,11141184,T25-000520
2025,11141195,T25-002659
2025,11141276,T25-001964
2025,11141388,T25-001599
2025,11141412,T25-000371
2025,11141651,T25-001342
2025,11141712,T25-001068
2025,11141942,T25-000224
2025,11142059,T25-000264
2025,11142103,T25-000108
2025,11142304,T25-000020
2025,11142328,T25-002776
2025,11142402,T25-000912
2025,11142520,T25-000785
2025,11142542,T25-001339
2025,11142794,T25-001609
2025,11142815,T25-000781
2025,11142874,T25-000266
2025,11142908,T25-002474
2025,11142914,T25-001592
2025,11142923,T25-002614
2025,11142932,T25-002497
2025,11142970,T25-001112
2025,11143060,T25-001752
2025,11143080,T25-001280
2025,11143251,T25-002723
2025,11143614,T25-001977
2025,11151250,T25-001270
2025,11151307,T25-001369
2025,11151312,T25-001159
2025,11151343,T25-000674
2025,11151352,T25-001643
2025,11151407,T25-000387
2025,11151978,T25-001086
2025,11152128,T25-002034
2025,11152142,T25-002052
2025,11152248,T25-000672
2025,11152567,T25-001074
2025,11152732,T25-000643
2025,11152829,T25-002071
2025,11152951,T25-000342
2025,11153139,T25-002056
2025,11153234,T25-001605
2025,11153630,T25-000265
2025,11161337,T25-001870
2025,11161390,T25-000864
2025,11161854,T25-001318
2025,11162955,T25-000983
2025,11163121,T25-001741
2025,11163403,T25-000052
2025,11163721,T25-002217
2025,11163777,T25-000343
2025,11171762,T25-000137
2025,11171881,T25-001292
2025,11172601,T25-002483
2025,11173240,T25-001109
2025,11173437,T25-001228
2025,11181022,T25-000917
2025,11181105,T25-002701
2025,11181286,T25-002447
2025,11181329,T25-000829
2025,11181361,T25-002236
2025,11181385,T25-002163
2025,11181394,T25-001531
2025,11181409,T25-002048
2025,11181469,T25-001450
2025,11182046,T25-001393
2025,11182595,T25-000382
2025,11182634,T25-001750
2025,11182759,T25-000830
2025,11182862,T25-001947
2025,11183143,T25-002123
2025,11183760,T25-000630
2025,11183786,T25-000790
2025,11183789,T25-001274
2025,11191127,T25-002041
2025,11191299,T25-002066
2025,11191611,T25-000416
2025,11191736,T25-001876
2025,11191792,T25-002593
2025,11191833,T25-002476
2025,11192212,T25-000891
2025,11192305,T25-000358
2025,11192483,T25-002098
2025,11193128,T25-000804
2025,11193132,T25-000011
2025,11193261,T25-000766
2025,11193382,T25-002468
2025,11193411,T25-001397
2025,11193540,T25-002673
2025,11201058,T25-002561
2025,11201172,T25-001930
2025,11201327,T25-001529
2025,11201504,T25-002093
2025,11201568,T25-001144
2025,11201627,T25-001428
2025,11201628,T25-000639
2025,11201662,T25-001900
2025,11201759,T25-002591
2025,11201889,T25-000587
2025,11201948,T25-001104
2025,11202028,T25-002139
2025,11202134,T25-000173
2025,11202146,T25-001134
2025,11202195,T25-002560
2025,11202204,T25-002180
2025,11202313,T25-002514
2025,11202409,T25-002486
2025,11202643,T25-001022
2025,11202782,T25-001050
2025,11202879,T25-001872
2025,11202921,T25-002373
2025,11203485,T25-000937
2025,11203559,T25-000110
2025,11203689,T25-002221
2025,11203692,T25-002767
2025,11211186,T25-001156
2025,11211240,T25-001604
2025,11211252,T25-001276
2025,11211403,T25-002683
2025,11211580,T25-002643
2025,11211581,T25-001253
2025,11211718,T25-002008
2025,11212052,T25-000471
2025,11212193,T25-000438
2025,11212311,T25-001822
2025,11212333,T25-000104
2025,11212355,T25-002329
2025,11212646,T25-001390
2025,11212676,T25-001544
2025,11212868,T25-002531
2025,11212930,T25-000657
2025,11213199,T25-000359
2025,11213212,T25-001851
2025,11213392,T25-000120
2025,11213404,T25-001571
2025,11213561,T25-000339
2025,11221027,T25-001806
2025,11221143,T25-000960
2025,11221374,T25-000395
2025,11221478,T25-002617
2025,11221487,T25-002475
2025,11221533,T25-001269
2025,11221703,T25-002378
2025,11222036,T25-001777
2025,11222064,T25-001811
2025,11222116,T25-001411
2025,11222131,T25-001285
2025,11222245,T25-001456
2025,11222307,T25-002031
2025,11222547,T25-002267
2025,11222909,T25-002094
2025,11223004,T25-002246
2025,11223022,T25-000071
2025,11223499,T25-000753
2025,11223606,T25-001419
2025,11231129,T25-002700
2025,11231474,T25-002168
2025,11231610,T25-000959
2025,11231639,T25-001075
2025,11231974,T25-001672
2025,11232124,T25-002363
2025,11232716,T25-001217
2025,11232726,T25-000816
2025,11232741,T25-001443
2025,11232763,T25-001671
2025,11232969,T25-001520
2025,11233551,T25-001598
2025,11233570,T25-002415
2025,11251047,T25-001279
2025,11251088,T25-002403
2025,11251128,T25-001500
2025,11251199,T25-000933
2025,11251429,T25-001121
2025,11251621,T25-002729
2025,11251643,T25-002153
2025,11251647,T25-001942
2025,11251730,T25-002797
2025,11251887,T25-002495
2025,11251936,T25-002286
2025,11251970,T25-001344
2025,11252070,T25-002159
2025,11252104,T25-000175
2025,11252175,T25-000305
2025,11252208,T25-002215
2025,11252209,T25-000974
2025,11252553,T25-000286
2025,11252619,T25-002571
2025,11252636,T25-002738
2025,11252642,T25-000981
2025,11252901,T25-001658
2025,11252994,T25-001256
2025,11253094,T25-001489
2025,11253134,T25-001014
2025,11253153,T25-001603
2025,11253327,T25-000348
2025,11253366,T25-000311
2025,11253425,T25-000955
2025,11253456,T25-000466
2025,11253677,T25-001206
2025,11253746,T25-001560
2025,11262510,T25-001577
2025,11271003,T25-000752
2025,11271558,T25-000148
2025,11271870,T25-001698
2025,11272080,T25-000762
2025,11272597,T25-001271
2025,11273793,T25-002671
2025,11281010,T25-000461
2025,11281101,T25-002141
2025,11281144,T25-002758
2025,11281158,T25-002311
2025,11281185,T25-001377
2025,11281190,T25-001194
2025,11281251,T25-000876
2025,11281384,T25-000309
2025,11281397,T25-002265
2025,11281422,T25-002119
2025,11281477,T25-001188
2025,11281577,T25-001738
2025,11281616,T25-002162
2025,11281755,T25-002677
2025,11281851,T25-001499
2025,11281916,T25-002399
2025,11281945,T25-001963
2025,11282292,T25-000187
2025,11282361,T25-002710
2025,11282418,T25-000939
2025,11282457,T25-001624
2025,11282564,T25-002167
2025,11282935,T25-002023
2025,11282978,T25-001510
2025,11282984,T25-001742
2025,11283108,T25-000722
2025,11283181,T25-002132
2025,11283349,T25-001322
2025,11283580,T25-000015
2025,11283615,T25-001300
2025,11291295,T25-000470
2025,11291563,T25-001799
2025,11291649,T25-000598
2025,11291744,T25-002706
2025,11292076,T25-001971
2025,11292458,T25-002104
2025,11292617,T25-000721
2025,11292745,T25-000696
2025,11292753,T25-000906
2025,11292961,T25-000320
2025,11293223,T25-001239
2025,11293269,T25-001608
2025,11293352,T25-001149
2025,11293508,T25-000723
2025,11293675,T25-002416
2025,11293709,T25-000058
2025,11293743,T25-000751
2025,11293788,T25-002027
2025,11302655,T25-001099
2025,11303151,T25-000263
2025,11311335,T25-000533
2025,11311458,T25-001539
2025,11311675,T25-000409
2025,11312557,T25-001627
2025,11312871,T25-001761
2025,11313019,T25-000353
2025,11313219,T25-000898
2025,11313232,T25-001391
2025,11313774,T25-000106
2025,11321092,T25-000028
2025,11321288,T25-000085
2025,11321626,T25-000858
2025,11322049,T25-000229
2025,11322603,T25-001347
2025,11323109,T25-001558
2025,11323303,T25-002388
2025,11323347,T25-001712
2025,11323597,T25-000188
2025,11323603,T25-002753
2025,11323798,T25-002697
2025,11331150,T25-000614
2025,11331597,T25-001367
2025,11331683,T25-001129
2025,11332244,T25-002763
2025,11343516,T25-002189
2025,11351638,T25-002588
2025,11351641,T25-002207
2025,11351751,T25-001955
2025,11351850,T25-001574
2025,11352445,T25-002050
2025,11353528,T25-002032
2025,11353542,T25-001962
2025,11353688,T25-000556
2025,11371057,T25-001744
2025,11371094,T25-002192
2025,11371380,T25-000250
2025,11371699,T25-001610
2025,11371919,T25-002525
2025,11372339,T25-000962
2025,11372797,T25-002524
2025,11372939,T25-000741
2025,11373039,T25-002054
2025,11373101,T25-002580
2025,11381015,T25-001408
2025,11381051,T25-000779
2025,11381321,T25-000179
2025,11381546,T25-001095
2025,11381908,T25-001152
2025,11381988,T25-001815
2025,11381997,T25-000825
2025,11382089,T25-001126
2025,11382768,T25-002795
2025,11382861,T25-002460
2025,11383277,T25-000147
2025,11383335,T25-001461
2025,11383547,T25-000998
2025,11383703,T25-002319
2025,11383783,T25-000642
2025,11383791,T25-001220
2025,11391012,T25-000474
2025,11391086,T25-001420
2025,11391242,T25-000885
2025,11391697,T25-001227
2025,11391704,T25-002652
2025,11391801,T25-002734
2025,11391837,T25-002343
2025,11392085,T25-002444
2025,11392112,T25-002364
2025,11392381,T25-002352
2025,11392462,T25-002660
2025,11392513,T25-002262
2025,11392837,T25-001669
2025,11392854,T25-001231
2025,11392934,T25-000811
2025,11392981,T25-002523
2025,11393287,T25-001466
2025,11393581,T25-000794
2025,11393638,T25-000176
2025,11401423,T25-001431
2025,11401658,T25-002679
2025,11402447,T25-001728
2025,11402570,T25-002250
2025,11402598,T25-000153
2025,11402735,T25-001650
2025,11402891,T25-002333
2025,11403632,T25-002205
2025,11411319,T25-001922
2025,11411711,T25-001314
2025,11412100,T25-001722
2025,11412246,T25-001053
2025,11412870,T25-000851
2025,11413165,T25-000626
2025,11413301,T25-002012
2025,11421072,T25-002499
2025,11421145,T25-002552
2025,11421548,T25-001784
2025,11421846,T25-001102
2025,11421933,T25-002337
2025,11422290,T25-001934
2025,11422645,T25-001814
2025,11422673,T25-002038
2025,11422853,T25-002716
2025,11423148,T25-000276
2025,11423227,T25-000647
2025,11423243,T25-002266
2025,11423256,T25-000999
2025,11423397,T25-000491
2025,11423569,T25-001123
2025,11423625,T25-002313
2025,11423695,T25-000355
2025,11431056,T25-000375
2025,11431167,T25-001145
2025,11431328,T25-002606
2025,11431758,T25-001878
2025,11431841,T25-002063
2025,11431955,T25-002253
2025,11432078,T25-002133
2025,11432331,T25-001430
2025,11432340,T25-001771
2025,11432367,T25-002719
2025,11432423,T25-002704
2025,11432587,T25-000558
2025,11432730,T25-002458
2025,11432739,T25-002558
2025,11432783,T25-002334
2025,11433105,T25-002299
2025,11433252,T25-000569
2025,11433266,T25-002577
2025,11433477,T25-001236
2025,11433480,T25-002670
2025,11433602,T25-001528
2025,11441239,T25-001478
2025,11441484,T25-002425
2025,11441547,T25-000408
2025,11441681,T25-001514
2025,11441892,T25-001477
2025,11442122,T25-000574
2025,11442151,T25-001289
2025,11442281,T25-002394
2025,11442478,T25-000646
2025,11442552,T25-002470
2025,11442696,T25-001103
2025,11442731,T25-000769
2025,11442788,T25-000211
2025,11442976,T25-001550
2025,11443076,T25-002124
2025,11443381,T25-000337
2025,11443522,T25-002688
2025,11443612,T25-001052
2025,11443635,T25-001331
2025,11443773,T25-001683
2025,11451174,T25-000484
2025,11451198,T25-000724
2025,11451754,T25-001635
2025,11452090,T25-000792
2025,11453412,T25-000399
2025,11471115,T25-002226
2025,11471425,T25-000178
2025,11471464,T25-000714
2025,11471606,T25-001042
2025,11471972,T25-002713
2025,11472214,T25-000230
2025,11472464,T25-002741
2025,11472569,T25-001160
2025,11472576,T25-002202
2025,11472791,T25-001329
2025,11472812,T25-002156
2025,11473200,T25-002404
2025,11473753,T25-000081
2025,11481650,T25-001447
2025,11482360,T25-000554
2025,11482640,T25-000710
2025,11482919,T25-002569
2025,11482931,T25-000677
2025,11483087,T25-002516
2025,11483164,T25-000740
2025,11483313,T25-001990
2025,11483665,T25-002782
2025,11483745,T25-001926
2025,11491025,T25-001311
2025,11491035,T25-000510
2025,11491104,T25-001361
2025,11491461,T25-001775
2025,11491507,T25-000038
2025,11491600,T25-000447
2025,11491687,T25-000231
2025,11492127,T25-000139
2025,11492194,T25-000107
2025,11492391,T25-000365
2025,11492420,T25-000463
2025,11492620,T25-000738
2025,11492637,T25-000336
2025,11492830,T25-002011
2025,11492835,T25-002539
2025,11492933,T25-002793
2025,11492941,T25-001492
2025,11493089,T25-001645
2025,11493273,T25-002013
2025,11493430,T25-001187
2025,11493483,T25-000775
2025,11493488,T25-002437
2025,11493518,T25-002651
2025,11493550,T25-001350
2025,11493571,T25-000403
2025,11493628,T25-000152
2025,11493657,T25-000236
2025,11493683,T25-002200
2025,11501049,T25-001581
2025,11501155,T25-001026
2025,11501183,T25-000389
2025,11501376,T25-002240
2025,11501448,T25-000340
2025,11501493,T25-000289
2025,11501673,T25-000312
2025,11501686,T25-002152
2025,11501735,T25-000377
2025,11501764,T25-000618
2025,11501812,T25-002082
2025,11501900,T25-000053
2025,11501930,T25-002534
2025,11502043,T25-002297
2025,11502442,T25-001128
2025,11502702,T25-000969
2025,11502772,T25-000966
2025,11502997,T25-001745
2025,11503093,T25-001988
2025,11503340,T25-000718
2025,11503363,T25-001468
2025,11503367,T25-002748
2025,11503465,T25-001011
2025,11503502,T25-002513
2025,11503679,T25-001214
2025,11503731,T25-002498
2025,11521209,T25-001993
2025,11521215,T25-002335
2025,11521349,T25-000317
2025,11521379,T25-002648
2025,11521603,T25-001681
2025,11521678,T25-001981
2025,11521772,T25-002055
2025,11521813,T25-002300
2025,11521973,T25-002601
2025,11522002,T25-000621
2025,11522136,T25-000440
2025,11522189,T25-000227
2025,11522309,T25-000580
2025,11522316,T25-000631
2025,11522479,T25-001371
2025,11522495,T25-002174
2025,11522722,T25-000490
2025,11522751,T25-001862
2025,11522867,T25-001546
2025,11522937,T25-002401
2025,11523010,T25-000019
2025,11523031,T25-002362
2025,11523290,T25-002015
2025,11523298,T25-001150
2025,11523401,T25-002339
2025,11523596,T25-002289
2025,11523620,T25-002233
2025,11523669,T25-001029
2025,11531179,T25-000475
2025,11531471,T25-001521
2025,11531582,T25-001400
2025,11532250,T25-000545
2025,11532707,T25-000155
2025,11532869,T25-000819
2025,11532875,T25-001892
2025,11532917,T25-002455
2025,11533015,T25-000452
2025,11533157,T25-002520
2025,11533481,T25-000383
2025,11533765,T25-001731
2025,11541013,T25-000896
2025,11541154,T25-002264
2025,11541173,T25-002690
2025,11541253,T25-001880
2025,11541830,T25-002164
2025,11541886,T25-002136
2025,11542183,T25-002547
2025,11542408,T25-001056
2025,11542426,T25-002351
2025,11542599,T25-002426
2025,11542611,T25-002324
2025,11542958,T25-000418
2025,11543046,T25-001670
2025,11543077,T25-001701
2025,11543186,T25-000659
2025,11543510,T25-000985
2025,11551060,T25-000221
2025,11551078,T25-000239
2025,11551204,T25-002206
2025,11551256,T25-000934
2025,11551264,T25-002612
2025,11551284,T25-001867
2025,11551322,T25-002457
2025,11551339,T25-001435
2025,11551396,T25-001105
2025,11551415,T25-000446
2025,11551445,T25-000892
2025,11551573,T25-001858
2025,11551604,T25-001223
2025,11551609,T25-002314
2025,11551645,T25-000831
2025,11551731,T25-001987
2025,11551774,T25-001912
2025,11551781,T25-000109
2025,11551817,T25-001793
2025,11551838,T25-002036
2025,11551845,T25-002786
2025,11551871,T25-002548
2025,11551902,T25-001897
2025,11551913,T25-001176
2025,11551990,T25-001960
2025,11551995,T25-000540
2025,11552007,T25-001399
2025,11552066,T25-002682
2025,11552163,T25-002279
2025,11552287,T25-000744
2025,11552296,T25-001305
2025,11552301,T25-002770
2025,11552384,T25-002661
2025,11552386,T25-000362
2025,11552460,T25-001827
2025,11552471,T25-002239
2025,11552535,T25-000062
2025,11552639,T25-001846
2025,11552728,T25-002225
2025,11552749,T25-001080
2025,11552774,T25-001774
2025,11552795,T25-000843
2025,11552798,T25-000800
2025,11552814,T25-001143
2025,11552818,T25-001003
2025,11552822,T25-001673
2025,11552880,T25-001950
2025,11552890,T25-000926
2025,11552912,T25-002631
2025,11552926,T25-002635
2025,11552944,T25-000125
2025,11553183,T25-000651
2025,11553231,T25-002725
2025,11553304,T25-000422
2025,11553305,T25-001890
2025,11553323,T25-000016
2025,11553379,T25-000703
2025,11553385,T25-001852
2025,11553424,T25-000684
2025,11553427,T25-001426
2025,11553440,T25-001333
2025,11553449,T25-002110
2025,11553539,T25-002103
2025,11553545,T25-000282
2025,11553611,T25-000222
2025,11553617,T25-002489
2025,11553648,T25-002717
2025,11553732,T25-000895
2025,11553749,T25-001563
2025,11561121,T25-002069
2025,11561291,T25-000402
2025,11561434,T25-001191
2025,11561729,T25-002100
2025,11561835,T25-002214
2025,11561977,T25-002691
2025,11562047,T25-002429
2025,11562107,T25-002773
2025,11562140,T25-000602
2025,11562229,T25-001032
2025,11562256,T25-002478
2025,11562607,T25-000404
2025,11562668,T25-002151
2025,11562846,T25-002622
2025,11563001,T25-000421
2025,11563171,T25-002434
2025,11563492,T25-000042
2025,11563529,T25-001898
2025,11563730,T25-002712
2025,11563735,T25-000143
2025,11591151,T25-002004
2025,11591316,T25-000507
2025,11591446,T25-000857
2025,11591456,T25-002431
2025,11592326,T25-001096
2025,11593047,T25-000217
2025,11593189,T25-002237
2025,11593527,T25-002574
2025,11593584,T25-000426
2025,11611001,T25-001007
2025,11611402,T25-001879
2025,11611444,T25-001875
2025,11611520,T25-001759
2025,11611549,T25-001573
2025,11611555,T25-002318
2025,11611595,T25-002379
2025,11611615,T25-000384
2025,11611625,T25-000603
2025,11611941,T25-001161
2025,11611944,T25-000925
2025,11612053,T25-001723
2025,11612143,T25-002201
2025,11612180,T25-001593
2025,11612407,T25-002020
2025,11612412,T25-000768
2025,11612589,T25-002760
2025,11612650,T25-000280
2025,11612750,T25-001472
2025,11612823,T25-000373
2025,11612928,T25-000462
2025,11613045,T25-002283
2025,11613110,T25-000439
2025,11613146,T25-001323
2025,11613282,T25-001036
2025,11613302,T25-000848
2025,11613345,T25-001405
2025,11613360,T25-000189
2025,11613418,T25-002317
2025,11613546,T25-002122
2025,11613618,T25-002117
2025,11613656,T25-001958
2025,11613664,T25-000805
2025,11613672,T25-000084
2025,11613792,T25-001976
2025,11631142,T25-001636
2025,11631178,T25-001454
2025,11631223,T25-002435
2025,11631226,T25-000057
2025,11631303,T25-000213
2025,11631350,T25-002465
2025,11631355,T25-001796
2025,11631356,T25-001940
2025,11631633,T25-001491
2025,11631728,T25-000349
2025,11631810,T25-000162
2025,11631836,T25-000113
2025,11631873,T25-000844
2025,11631979,T25-001158
2025,11632178,T25-000442
2025,11632179,T25-002565
2025,11632274,T25-002625
2025,11632289,T25-001480
2025,11632354,T25-001582
