조사명,학교급,indicator_id,대분류코드,대분류,소주제코드,소주제,응답주체,지표명,조사연도,주기,코드,응답수,비율,선지라벨
경기학교교육실태조사,중학교,ST_SDL_04,C02,학업,S0203A,자기주도학습(주도성·창의성),학생,자기주도학습 - 4)나는 어떤 일을 해내는 특별한 방법을 잘 생각해 낸다,2021,1주기,4.0,2498,28.12,그렇다
경기학교교육실태조사,중학교,ST_SDL_04,C02,학업,S0203A,자기주도학습(주도성·창의성),학생,자기주도학습 - 4)나는 어떤 일을 해내는 특별한 방법을 잘 생각해 낸다,2021,1주기,5.0,894,10.06,매우 그렇다
경기학교교육실태조사,중학교,ST_SDL_04,C02,학업,S0203A,자기주도학습(주도성·창의성),학생,자기주도학습 - 4)나는 어떤 일을 해내는 특별한 방법을 잘 생각해 낸다,2025,2주기,1.0,294,5.68,전혀그렇지않다
경기학교교육실태조사,중학교,ST_SDL_04,C02,학업,S0203A,자기주도학습(주도성·창의성),학생,자기주도학습 - 4)나는 어떤 일을 해내는 특별한 방법을 잘 생각해 낸다,2025,2주기,2.0,816,15.77,그렇지않다
경기학교교육실태조사,중학교,ST_SDL_04,C02,학업,S0203A,자기주도학습(주도성·창의성),학생,자기주도학습 - 4)나는 어떤 일을 해내는 특별한 방법을 잘 생각해 낸다,2025,2주기,3.0,2141,41.39,보통이다
경기학교교육실태조사,중학교,ST_SDL_04,C02,학업,S0203A,자기주도학습(주도성·창의성),학생,자기주도학습 - 4)나는 어떤 일을 해내는 특별한 방법을 잘 생각해 낸다,2025,2주기,4.0,1390,26.87,그렇다
경기학교교육실태조사,중학교,ST_SDL_04,C02,학업,S0203A,자기주도학습(주도성·창의성),학생,자기주도학습 - 4)나는 어떤 일을 해내는 특별한 방법을 잘 생각해 낸다,2025,2주기,5.0,532,10.28,매우그렇다
경기학교교육실태조사,중학교,ST_SDL_05,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 5)내가 무엇을 배우고 싶은지를 안다,2021,1주기,1.0,542,6.1,전혀 그렇지 않다
경기학교교육실태조사,중학교,ST_SDL_05,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 5)내가 무엇을 배우고 싶은지를 안다,2021,1주기,2.0,1114,12.54,그렇지 않다
경기학교교육실태조사,중학교,ST_SDL_05,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 5)내가 무엇을 배우고 싶은지를 안다,2021,1주기,3.0,2310,26.0,보통이다
경기학교교육실태조사,중학교,ST_SDL_05,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 5)내가 무엇을 배우고 싶은지를 안다,2021,1주기,4.0,2815,31.69,그렇다
경기학교교육실태조사,중학교,ST_SDL_05,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 5)내가 무엇을 배우고 싶은지를 안다,2021,1주기,5.0,2103,23.67,매우 그렇다
경기학교교육실태조사,중학교,ST_SDL_05,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 5)내가 무엇을 배우고 싶은지를 안다,2025,2주기,1.0,330,6.38,전혀그렇지않다
경기학교교육실태조사,중학교,ST_SDL_05,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 5)내가 무엇을 배우고 싶은지를 안다,2025,2주기,2.0,707,13.67,그렇지않다
경기학교교육실태조사,중학교,ST_SDL_05,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 5)내가 무엇을 배우고 싶은지를 안다,2025,2주기,3.0,1437,27.78,보통이다
경기학교교육실태조사,중학교,ST_SDL_05,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 5)내가 무엇을 배우고 싶은지를 안다,2025,2주기,4.0,1707,33.0,그렇다
경기학교교육실태조사,중학교,ST_SDL_05,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 5)내가 무엇을 배우고 싶은지를 안다,2025,2주기,5.0,992,19.18,매우그렇다
경기학교교육실태조사,중학교,ST_SDL_06,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 6)내 공부의 최종적인 책임은 내가 진다,2021,1주기,1.0,308,3.47,전혀 그렇지 않다
경기학교교육실태조사,중학교,ST_SDL_06,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 6)내 공부의 최종적인 책임은 내가 진다,2021,1주기,2.0,376,4.23,그렇지 않다
경기학교교육실태조사,중학교,ST_SDL_06,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 6)내 공부의 최종적인 책임은 내가 진다,2021,1주기,3.0,2046,23.03,보통이다
경기학교교육실태조사,중학교,ST_SDL_06,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 6)내 공부의 최종적인 책임은 내가 진다,2021,1주기,4.0,3454,38.88,그렇다
경기학교교육실태조사,중학교,ST_SDL_06,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 6)내 공부의 최종적인 책임은 내가 진다,2021,1주기,5.0,2700,30.39,매우 그렇다
경기학교교육실태조사,중학교,ST_SDL_06,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 6)내 공부의 최종적인 책임은 내가 진다,2025,2주기,1.0,168,3.25,전혀그렇지않다
경기학교교육실태조사,중학교,ST_SDL_06,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 6)내 공부의 최종적인 책임은 내가 진다,2025,2주기,2.0,234,4.52,그렇지않다
경기학교교육실태조사,중학교,ST_SDL_06,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 6)내 공부의 최종적인 책임은 내가 진다,2025,2주기,3.0,1177,22.75,보통이다
경기학교교육실태조사,중학교,ST_SDL_06,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 6)내 공부의 최종적인 책임은 내가 진다,2025,2주기,4.0,2138,41.33,그렇다
경기학교교육실태조사,중학교,ST_SDL_06,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 6)내 공부의 최종적인 책임은 내가 진다,2025,2주기,5.0,1456,28.15,매우그렇다
경기학교교육실태조사,중학교,ST_SDL_07,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 7)지금 공부가 잘 되고 있는지 아닌지를 판단할 수 있다,2021,1주기,1.0,338,3.8,전혀 그렇지 않다
경기학교교육실태조사,중학교,ST_SDL_07,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 7)지금 공부가 잘 되고 있는지 아닌지를 판단할 수 있다,2021,1주기,2.0,740,8.33,그렇지 않다
경기학교교육실태조사,중학교,ST_SDL_07,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 7)지금 공부가 잘 되고 있는지 아닌지를 판단할 수 있다,2021,1주기,3.0,2503,28.17,보통이다
경기학교교육실태조사,중학교,ST_SDL_07,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 7)지금 공부가 잘 되고 있는지 아닌지를 판단할 수 있다,2021,1주기,4.0,3516,39.58,그렇다
경기학교교육실태조사,중학교,ST_SDL_07,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 7)지금 공부가 잘 되고 있는지 아닌지를 판단할 수 있다,2021,1주기,5.0,1787,20.11,매우 그렇다
경기학교교육실태조사,중학교,ST_SDL_07,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 7)지금 공부가 잘 되고 있는지 아닌지를 판단할 수 있다,2025,2주기,1.0,252,4.87,전혀그렇지않다
경기학교교육실태조사,중학교,ST_SDL_07,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 7)지금 공부가 잘 되고 있는지 아닌지를 판단할 수 있다,2025,2주기,2.0,562,10.86,그렇지않다
경기학교교육실태조사,중학교,ST_SDL_07,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 7)지금 공부가 잘 되고 있는지 아닌지를 판단할 수 있다,2025,2주기,3.0,1624,31.39,보통이다
경기학교교육실태조사,중학교,ST_SDL_07,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 7)지금 공부가 잘 되고 있는지 아닌지를 판단할 수 있다,2025,2주기,4.0,1928,37.27,그렇다
경기학교교육실태조사,중학교,ST_SDL_07,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 7)지금 공부가 잘 되고 있는지 아닌지를 판단할 수 있다,2025,2주기,5.0,807,15.6,매우그렇다
경기학교교육실태조사,중학교,ST_SDL_08,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 8)지금 공부하는 내용 중 부족한 부분을 언제 보충해야 할지 알고 있다,2021,1주기,1.0,494,5.56,전혀 그렇지 않다
경기학교교육실태조사,중학교,ST_SDL_08,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 8)지금 공부하는 내용 중 부족한 부분을 언제 보충해야 할지 알고 있다,2021,1주기,2.0,1142,12.85,그렇지 않다
경기학교교육실태조사,중학교,ST_SDL_08,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 8)지금 공부하는 내용 중 부족한 부분을 언제 보충해야 할지 알고 있다,2021,1주기,3.0,3049,34.32,보통이다
경기학교교육실태조사,중학교,ST_SDL_08,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 8)지금 공부하는 내용 중 부족한 부분을 언제 보충해야 할지 알고 있다,2021,1주기,4.0,2941,33.1,그렇다
경기학교교육실태조사,중학교,ST_SDL_08,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 8)지금 공부하는 내용 중 부족한 부분을 언제 보충해야 할지 알고 있다,2021,1주기,5.0,1258,14.16,매우 그렇다
경기학교교육실태조사,중학교,ST_SDL_08,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 8)지금 공부하는 내용 중 부족한 부분을 언제 보충해야 할지 알고 있다,2025,2주기,1.0,289,5.59,전혀그렇지않다
경기학교교육실태조사,중학교,ST_SDL_08,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 8)지금 공부하는 내용 중 부족한 부분을 언제 보충해야 할지 알고 있다,2025,2주기,2.0,730,14.11,그렇지않다
경기학교교육실태조사,중학교,ST_SDL_08,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 8)지금 공부하는 내용 중 부족한 부분을 언제 보충해야 할지 알고 있다,2025,2주기,3.0,1784,34.49,보통이다
경기학교교육실태조사,중학교,ST_SDL_08,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 8)지금 공부하는 내용 중 부족한 부분을 언제 보충해야 할지 알고 있다,2025,2주기,4.0,1736,33.56,그렇다
경기학교교육실태조사,중학교,ST_SDL_08,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 8)지금 공부하는 내용 중 부족한 부분을 언제 보충해야 할지 알고 있다,2025,2주기,5.0,634,12.26,매우그렇다
경기학교교육실태조사,중학교,ST_SDL_09,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 9)항상 새로운 것을 배우는 사람을 존경한다,2021,1주기,1.0,455,5.12,전혀 그렇지 않다
경기학교교육실태조사,중학교,ST_SDL_09,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 9)항상 새로운 것을 배우는 사람을 존경한다,2021,1주기,2.0,615,6.92,그렇지 않다
경기학교교육실태조사,중학교,ST_SDL_09,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 9)항상 새로운 것을 배우는 사람을 존경한다,2021,1주기,3.0,2273,25.59,보통이다
경기학교교육실태조사,중학교,ST_SDL_09,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 9)항상 새로운 것을 배우는 사람을 존경한다,2021,1주기,4.0,2721,30.63,그렇다
경기학교교육실태조사,중학교,ST_SDL_09,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 9)항상 새로운 것을 배우는 사람을 존경한다,2021,1주기,5.0,2820,31.74,매우 그렇다
경기학교교육실태조사,중학교,ST_SDL_09,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 9)항상 새로운 것을 배우는 사람을 존경한다,2025,2주기,1.0,218,4.21,전혀그렇지않다
경기학교교육실태조사,중학교,ST_SDL_09,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 9)항상 새로운 것을 배우는 사람을 존경한다,2025,2주기,2.0,346,6.69,그렇지않다
경기학교교육실태조사,중학교,ST_SDL_09,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 9)항상 새로운 것을 배우는 사람을 존경한다,2025,2주기,3.0,1214,23.47,보통이다
경기학교교육실태조사,중학교,ST_SDL_09,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 9)항상 새로운 것을 배우는 사람을 존경한다,2025,2주기,4.0,1820,35.18,그렇다
경기학교교육실태조사,중학교,ST_SDL_09,C02,학업,S0203B,자기주도학습(자기이해),학생,자기주도학습 - 9)항상 새로운 것을 배우는 사람을 존경한다,2025,2주기,5.0,1575,30.45,매우그렇다
경기학교교육실태조사,중학교,ST_STRATEGY_01,C02,학업,S0202A,학습전략(정교화),학생,"학습전략(1~4 정교화, 5~8 조직화) - 1)다른 과목에서 이미 배운 것과 새로 배우는 내용을 연결하려고 한다",2021,1주기,1.0,1118,12.58,전혀 그렇지 않다
경기학교교육실태조사,중학교,ST_STRATEGY_01,C02,학업,S0202A,학습전략(정교화),학생,"학습전략(1~4 정교화, 5~8 조직화) - 1)다른 과목에서 이미 배운 것과 새로 배우는 내용을 연결하려고 한다",2021,1주기,2.0,1564,17.6,그렇지 않다
경기학교교육실태조사,중학교,ST_STRATEGY_01,C02,학업,S0202A,학습전략(정교화),학생,"학습전략(1~4 정교화, 5~8 조직화) - 1)다른 과목에서 이미 배운 것과 새로 배우는 내용을 연결하려고 한다",2021,1주기,3.0,3234,36.4,보통이다
경기학교교육실태조사,중학교,ST_STRATEGY_01,C02,학업,S0202A,학습전략(정교화),학생,"학습전략(1~4 정교화, 5~8 조직화) - 1)다른 과목에서 이미 배운 것과 새로 배우는 내용을 연결하려고 한다",2021,1주기,4.0,2340,26.34,그렇다
경기학교교육실태조사,중학교,ST_STRATEGY_01,C02,학업,S0202A,학습전략(정교화),학생,"학습전략(1~4 정교화, 5~8 조직화) - 1)다른 과목에서 이미 배운 것과 새로 배우는 내용을 연결하려고 한다",2021,1주기,5.0,628,7.07,매우 그렇다
경기학교교육실태조사,중학교,ST_STRATEGY_01,C02,학업,S0202A,학습전략(정교화),학생,"학습전략(1~4 정교화, 5~8 조직화) - 1)다른 과목에서 이미 배운 것과 새로 배우는 내용을 연결하려고 한다",2025,2주기,1.0,488,9.43,전혀그렇지않다
경기학교교육실태조사,중학교,ST_STRATEGY_01,C02,학업,S0202A,학습전략(정교화),학생,"학습전략(1~4 정교화, 5~8 조직화) - 1)다른 과목에서 이미 배운 것과 새로 배우는 내용을 연결하려고 한다",2025,2주기,2.0,752,14.54,그렇지않다
경기학교교육실태조사,중학교,ST_STRATEGY_01,C02,학업,S0202A,학습전략(정교화),학생,"학습전략(1~4 정교화, 5~8 조직화) - 1)다른 과목에서 이미 배운 것과 새로 배우는 내용을 연결하려고 한다",2025,2주기,3.0,1986,38.39,보통이다
경기학교교육실태조사,중학교,ST_STRATEGY_01,C02,학업,S0202A,학습전략(정교화),학생,"학습전략(1~4 정교화, 5~8 조직화) - 1)다른 과목에서 이미 배운 것과 새로 배우는 내용을 연결하려고 한다",2025,2주기,4.0,1486,28.73,그렇다
경기학교교육실태조사,중학교,ST_STRATEGY_01,C02,학업,S0202A,학습전략(정교화),학생,"학습전략(1~4 정교화, 5~8 조직화) - 1)다른 과목에서 이미 배운 것과 새로 배우는 내용을 연결하려고 한다",2025,2주기,5.0,461,8.91,매우그렇다
